,Unnamed: 0,user,tweet,stem,label,tokenizing
615,615,dr.di083,Hahah bisa ajaaa ðŸ˜,hahah ajaaa,0,"['hahah', 'bisa', 'ajaaa']"
616,616,anikudayani,dr harus tanggung jawab Krn saya langsung kena diabetes gegara liat senyum dr yg manis ðŸ˜‚ðŸ˜‚,dr tanggung krn langsung kena diabetes gegara liat senyum dr manis,1,"['dr', 'harus', 'tanggung', 'jawab', 'krn', 'saya', 'langsung', 'kena', 'diabetes', 'gegara', 'liat', 'senyum', 'dr', 'yg', 'manis']"
617,617,melvianaritiau,waduh ðŸ¥°ðŸ¥° salken dokterâ˜ºï¸â˜ºï¸,salken dokter,0,"['waduh', 'salken', 'dokter']"
618,618,orin278905,mesemÂ² pak dokter nya humbel bgtðŸ˜ðŸ¥°,mesem dokter humbel,0,"['mesem', 'pak', 'dokter', 'nya', 'humbel', 'bgt']"
619,619,erica3_cantik,hilang sakit Ku dokterðŸ˜³ðŸ˜³,hilang sakit ku dokter,-1,"['hilang', 'sakit', 'ku', 'dokter']"
620,620,rinaleo315680475,salam kenal y docter ganteng,salam kenal y docter ganteng,0,"['salam', 'kenal', 'y', 'docter', 'ganteng']"
621,621,reyhansyah17,semua dokter ganteng pasti ðŸ˜…,dokter ganteng,0,"['semua', 'dokter', 'ganteng', 'pasti']"
622,622,anioktavia490,met siang dokterðŸ˜‚,met siang dokter,0,"['met', 'siang', 'dokter']"
623,623,nayzamahsyari,Aduhh senyumnyaaðŸ¥°,aduhh senyumnyaa,0,"['aduhh', 'senyumnyaa']"
624,624,sutikkkk,Wala pk dokter nganteng bgt salken dari jwa timur,wala pk dokter nganteng salken jwa timur,0,"['wala', 'pk', 'dokter', 'nganteng', 'bgt', 'salken', 'dari', 'jwa', 'timur']"
625,625,yetiastiti_,dulu pernah menghayal pengen punya suami dokter tpðŸ˜…gak kesampaiianðŸ˜…ðŸ˜…,menghayal ken suami dokter kesampaiian,0,"['dulu', 'pernah', 'menghayal', 'pengen', 'punya', 'suami', 'dokter', 'tp', 'gak', 'kesampaiian']"
626,626,renta_uliana,dok aku boleh konsultasi SM dokter Nga ðŸ˜…,dok konsultasi sm dokter nga,0,"['dok', 'aku', 'boleh', 'konsultasi', 'sm', 'dokter', 'nga']"
627,627,isnayaenisultan,cakepnya pak dokter ðŸ¥°,cakep dokter,0,"['cakepnya', 'pak', 'dokter']"
628,628,srymuliani91,salam kenap dokter ganteng,salam kenap dokter ganteng,0,"['salam', 'kenap', 'dokter', 'ganteng']"
629,629,hotmianmanalu16,manis banget senyumnya dok,manis banget senyum dok,1,"['manis', 'banget', 'senyumnya', 'dok']"
630,630,aprilia137.3,hallo dokter salam kenal dari kalbar ya,hallo dokter salam kenal kalbar ya,0,"['hallo', 'dokter', 'salam', 'kenal', 'dari', 'kalbar', 'ya']"
631,631,sitizaenah736,Assalamualaikum met mlm dokter salken dari bali,assalamualaikum met mlm dokter salken bal,0,"['assalamualaikum', 'met', 'mlm', 'dokter', 'salken', 'dari', 'bali']"
632,632,arini6061,"jdi minder klo berobat sama dokter ganteng,,tar pas di priksa saltingðŸ˜ðŸ¥°",jdi minder klo obat dokter ganteng tar pas priksa salting,0,"['jdi', 'minder', 'klo', 'berobat', 'sama', 'dokter', 'ganteng', 'tar', 'pas', 'di', 'priksa', 'salting']"
633,633,anisumiati55261,klau dokter pasti ganteeeng,klau dokter ganteeeng,0,"['klau', 'dokter', 'pasti', 'ganteeeng']"
634,634,nayarra4,jadiin istri k 10 jg mau akðŸ˜‚,jadiin istri k ak,0,"['jadiin', 'istri', 'k', 'jg', 'mau', 'ak']"
635,635,octalyna,"gantenggg dokter nya
hallo dok
salken dari medan sumut ya",gantenggg dokter hallo dok salken medan sumut ya,0,"['gantenggg', 'dokter', 'nya', 'hallo', 'dok', 'salken', 'dari', 'medan', 'sumut', 'ya']"
636,636,alvatarabalaga7,masyaAllah ganteng banget kaðŸ¥°ðŸ¥°ðŸ¥°,masyaallah ganteng banget ka,0,"['masyaallah', 'ganteng', 'banget', 'ka']"
637,637,wiwinzubaidah,ikut deg2an pas buka masker...ternyata ganteng oeeyyy,degan pas buka masker ganteng oeeyyy,0,"['ikut', 'degan', 'pas', 'buka', 'masker', 'ternyata', 'ganteng', 'oeeyyy']"
638,638,renalou07,Auto imun udah naik duluan ketemu dokternya...ðŸ˜Œ,auto imun udah duluan ketemu dokter,0,"['auto', 'imun', 'udah', 'naik', 'duluan', 'ketemu', 'dokternya']"
639,639,moychiii.99,Dokternya saltinggðŸ˜‚,dokter saltingg,0,"['dokternya', 'saltingg']"
640,640,theresiahelenapar,"konsultasi Dokter, 2 anak sy wajahnya jerawat batu & jerawat kecil2 merah2 menyeluruh. Ada jerawat kecil2 di punggungnya. Pake cream jrwt apa ya",konsultasi dokter anak sy wajah jerawat batu jerawat merah jerawat punggung pake cream jrwt ya,-1,"['konsultasi', 'dokter', 'anak', 'sy', 'wajahnya', 'jerawat', 'batu', 'jerawat', 'kecil', 'merah', 'menyeluruh', 'ada', 'jerawat', 'kecil', 'di', 'punggungnya', 'pake', 'cream', 'jrwt', 'apa', 'ya']"
641,641,indripadmini8,pagi dokter ganteng..ðŸ¥°,pagi dokter ganteng,0,"['pagi', 'dokter', 'ganteng']"
642,642,susella89,"masyaalah jodoh siapa ni lewat ðŸ¤­,kok lembut banget mukanya penuh dg kesabaranðŸ¥°ðŸ™",masyaalah jodoh ni lembut banget muka penuh dg sabar,1,"['masyaalah', 'jodoh', 'siapa', 'ni', 'lewat', 'kok', 'lembut', 'banget', 'mukanya', 'penuh', 'dg', 'kesabaran']"
643,643,jimihamzah,"dok,obat nya hati yg sudah terhipnotis krna senyummu itu apa ðŸ¤­ðŸ¤­",dok obat hati hipnotis krna senyum,1,"['dok', 'obat', 'nya', 'hati', 'yg', 'sudah', 'terhipnotis', 'krna', 'senyummu', 'itu', 'apa']"
644,644,ninggratputrininggrat,mau berobat ke dr biar pusing nya hilang karena mikirin dokter ganteng ðŸ˜,obat dr biar pusing hilang mikirin dokter ganteng,-1,"['mau', 'berobat', 'ke', 'dr', 'biar', 'pusing', 'nya', 'hilang', 'karena', 'mikirin', 'dokter', 'ganteng']"
645,645,stfsmila5,dok bsa sembuh kan rasa sakit hati ku ini ga ðŸ¤­ðŸ¤­ðŸ¤­,dok bsa sembuh sakit hati ku ga,0,"['dok', 'bsa', 'sembuh', 'kan', 'rasa', 'sakit', 'hati', 'ku', 'ini', 'ga']"
646,646,hulalalalaa15,klau dokterny ganteng begini. seketika sakitny langsung hilang,klau dokterny ganteng sakitny langsung hilang,0,"['klau', 'dokterny', 'ganteng', 'begini', 'seketika', 'sakitny', 'langsung', 'hilang']"
647,647,hanasyifa30,"dan semua komen dibales lhoh,, kerenðŸ¥°",komen dibales lhoh keren,1,"['dan', 'semua', 'komen', 'dibales', 'lhoh', 'keren']"
648,648,chibby_yuna,"dok mau nanya, aku klo ketemu mantan tu suka gemetaran tapi klo sudah makan hilang gemetarnya. itu knpbya dok?ðŸ¤”",dok nanya klo ketemu mantan suka gemetar klo makan hilang gemetar knpbya dok,0,"['dok', 'mau', 'nanya', 'aku', 'klo', 'ketemu', 'mantan', 'tu', 'suka', 'gemetaran', 'tapi', 'klo', 'sudah', 'makan', 'hilang', 'gemetarnya', 'itu', 'knpbya', 'dok']"
649,649,nurhusanah12,namnya dokter mna ada yg jelekðŸ˜ rata2 ganteng kabehhhðŸ˜,namnya dokter mna jelek ganteng kabehhh,-1,"['namnya', 'dokter', 'mna', 'ada', 'yg', 'jelek', 'rata', 'ganteng', 'kabehhh']"
650,650,lusiani370,"jadi mantu saya aja dr
anak saya perempuan, perawat kerja dijakarta.",mantu aja dr anak perempuan awat kerja dijakarta,0,"['jadi', 'mantu', 'saya', 'aja', 'dr', 'anak', 'saya', 'perempuan', 'perawat', 'kerja', 'dijakarta']"
651,651,ma2_moda,"Kalau cowok mah memang ganteng ,klo cewek cantik ðŸ˜‚ðŸ˜‚
Salam sehat ya dok ðŸ˜ŠðŸ˜ŠðŸ™",cowok mah ganteng klo cewek cantik salam sehat ya dok,1,"['kalau', 'cowok', 'mah', 'memang', 'ganteng', 'klo', 'cewek', 'cantik', 'salam', 'sehat', 'ya', 'dok']"
652,652,gracematthewgrace,mau lh berobat sama dokternya ganteng ðŸ¥°,lh obat dokter ganteng,0,"['mau', 'lh', 'berobat', 'sama', 'dokternya', 'ganteng']"
653,653,srieharyanti389,salken buat dokter gantengðŸ¥°,salken dokter ganteng,0,"['salken', 'buat', 'dokter', 'ganteng']"
654,654,user7484758087148,pak dokter msh muda murah senyum ðŸ¤­ðŸ¤­,dokter msh muda murah senyum,1,"['pak', 'dokter', 'msh', 'muda', 'murah', 'senyum']"
655,655,bella_ginting.id,cowok terganteng di tiktok,cowok ganteng tiktok,0,"['cowok', 'terganteng', 'di', 'tiktok']"
656,656,mosses2018,mau berobat trus ahh kalo dokternya ini ðŸ˜‚,obat trus ahh kalo dokter,0,"['mau', 'berobat', 'trus', 'ahh', 'kalo', 'dokternya', 'ini']"
657,657,lexadjami,salam santun pak dokterðŸ¥°,salam santun dokter,0,"['salam', 'santun', 'pak', 'dokter']"
658,658,.bundary888,kalem bngtttt... JD adem dh liat nya,kalem bngtttt jd adem dh liat,0,"['kalem', 'bngtttt', 'jd', 'adem', 'dh', 'liat', 'nya']"
659,659,diin4943,klo dokterx kyk ini...aq pengen sakit..ðŸ˜…,klo dokterx kyk aq ken sakit,-1,"['klo', 'dokterx', 'kyk', 'ini', 'aq', 'pengen', 'sakit']"
660,660,rey24034,dr Spil katax donk..belix dmn,dr spil katax donk belix dmn,0,"['dr', 'spil', 'katax', 'donk', 'belix', 'dmn']"
661,661,indahcantik627.1,sama sama kakak ganteng. semoga kakak sehat selalu panjang umur dilimpahkan banyak rejeki amin amin iya Robal allaminðŸ¥°,kakak ganteng moga kakak sehat umur limpah rejeki amin amin iya robal allamin,1,"['sama', 'sama', 'kakak', 'ganteng', 'semoga', 'kakak', 'sehat', 'selalu', 'panjang', 'umur', 'dilimpahkan', 'banyak', 'rejeki', 'amin', 'amin', 'iya', 'robal', 'allamin']"
662,662,kesayangandia02,ya Allah senyumnya manis banget membuatku susah tidurðŸ˜‚,ya allah senyum manis banget buat susah tidur,1,"['ya', 'allah', 'senyumnya', 'manis', 'banget', 'membuatku', 'susah', 'tidur']"
663,663,nurulkolipah3,lihat pak dok ganteng'anxiety ku mendadak sembuh'ðŸ˜‚,lihat dok ganteng anxiety ku dadak sembuh,0,"['lihat', 'pak', 'dok', 'ganteng', 'anxiety', 'ku', 'mendadak', 'sembuh']"
664,664,dewanty_82,insya Allah gak cuma ganteng tapi baik hati dokternyaðŸ˜€ðŸ™,insya allah ganteng hati dokter,1,"['insya', 'allah', 'gak', 'cuma', 'ganteng', 'tapi', 'baik', 'hati', 'dokternya']"
665,665,septianathia36,"kalau doter nya ganteng kaya gini langsung otw berobat , salam dari Kalimatan barat KB Sekadau hilir",doter ganteng kaya gin langsung otw obat salam kalimat barat kb sekadau hilir,1,"['kalau', 'doter', 'nya', 'ganteng', 'kaya', 'gini', 'langsung', 'otw', 'berobat', 'salam', 'dari', 'kalimatan', 'barat', 'kb', 'sekadau', 'hilir']"
666,666,lanilani088,"Met malam dok...ðŸ™ðŸ˜ŠðŸ‘
Dokternya ganteng bingit jadinya mendadak mau berobat dech ...ðŸ˜",met malam dok dokter ganteng bingit dadak obat dech,0,"['met', 'malam', 'dok', 'dokternya', 'ganteng', 'bingit', 'jadinya', 'mendadak', 'mau', 'berobat', 'dech']"
667,667,nyomansukantini24,Wow gantengnya pak dokterðŸ¥°,wow ganteng dokter,0,"['wow', 'gantengnya', 'pak', 'dokter']"
668,668,anisinaga15,senyum pak dokter buat saya lupa klw dah punya suamiðŸ˜,senyum dokter lupa klw dah suami,0,"['senyum', 'pak', 'dokter', 'buat', 'saya', 'lupa', 'klw', 'dah', 'punya', 'suami']"
669,669,kulinertbalaiofficial,Medadak badan ini muncul banyak keluhan dok.. mhon di bantu solusi nyaðŸ˜ŒðŸ˜ŒðŸ¥º,medadak badan muncul keluh dok mhon bantu solusi,0,"['medadak', 'badan', 'ini', 'muncul', 'banyak', 'keluhan', 'dok', 'mhon', 'di', 'bantu', 'solusi', 'nya']"
670,670,khanza.__,knapa dokter d tempat ku berbedaðŸ˜,knapa dokter d ku beda,0,"['knapa', 'dokter', 'd', 'tempat', 'ku', 'berbeda']"
671,671,sucitrihandayan28,"salam kenal dokter
Bekasi nya di mana ya dok tugasnyaðŸ¥°ðŸ¥°",salam kenal dokter bekas ya dok tugas,-1,"['salam', 'kenal', 'dokter', 'bekasi', 'nya', 'di', 'mana', 'ya', 'dok', 'tugasnya']"
672,672,yuyunrosy1,banget gantengx....tiap hari sakit aj wes qðŸ˜‚ðŸ˜‚ðŸ˜‚,banget gantengx sakit aj wes q,-1,"['banget', 'gantengx', 'tiap', 'hari', 'sakit', 'aj', 'wes', 'q']"
673,673,nabil_rev,"dok hati saya koq sakit ya,obat yg paling ampuh apa yaðŸ¥´",dok hati koq sakit ya obat ampuh ya,0,"['dok', 'hati', 'saya', 'koq', 'sakit', 'ya', 'obat', 'yg', 'paling', 'ampuh', 'apa', 'ya']"
674,674,syafirarestulangi,dokter cinta bukan yaðŸ˜‚,dokter cinta ya,1,"['dokter', 'cinta', 'bukan', 'ya']"
675,675,marriyya18,"dokter yg rawat aku pas skit dl saat masih usia 17 tahun
sekarang usianya udah 70 tahun tapi masih ganteng pas kemarin lewat depan rumahnya ðŸ˜‚ðŸ˜‚ðŸ˜‚",dokter rawat pas skit dl usia usia udah ganteng pas kemarin rumah,0,"['dokter', 'yg', 'rawat', 'aku', 'pas', 'skit', 'dl', 'saat', 'masih', 'usia', 'tahun', 'sekarang', 'usianya', 'udah', 'tahun', 'tapi', 'masih', 'ganteng', 'pas', 'kemarin', 'lewat', 'depan', 'rumahnya']"
676,676,sungkowo24,duhhhhh maniseeee,duhhhhh maniseeee,0,"['duhhhhh', 'maniseeee']"
677,677,marsitiimam,"ganteng tur banget,,,,,",ganteng tur banget,0,"['ganteng', 'tur', 'banget']"
678,678,yayoung_vi,rata-rata dokter ganteng,dokter ganteng,0,"['rata', 'rata', 'dokter', 'ganteng']"
679,679,queenelsa.o_c,salken pak dokter ðŸ™,salken dokter,0,"['salken', 'pak', 'dokter']"
680,680,xion2606,eehh.. ternyata ganteng bangeeeet ðŸ¥°ðŸ¥°ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜,eehh ganteng bangeeeet,0,"['eehh', 'ternyata', 'ganteng', 'bangeeeet']"
681,681,indriramadhani65,subhanallah masyallah cakep ihh ðŸ˜‰ðŸ˜‰ðŸ˜…,subhanallah masyallah cakep ihh,1,"['subhanallah', 'masyallah', 'cakep', 'ihh']"
682,682,yhurinyhorda,hello dokter gantengðŸ˜…ðŸ™,hello dokter ganteng,0,"['hello', 'dokter', 'ganteng']"
683,683,oliyaa_08,Salken dr makassar,salken dr makassar,0,"['salken', 'dr', 'makassar']"
684,684,apriyantiramadhan5,salam kenal kak... semangat menjalani tugas nya..,salam kenal kak semangat jalan tugas,1,"['salam', 'kenal', 'kak', 'semangat', 'menjalani', 'tugas', 'nya']"
685,685,yenyenpatricia,prakteknya dmn dok?,praktek dmn dok,0,"['prakteknya', 'dmn', 'dok']"
686,686,serlyanitadamanik,yaa ampun ganteng nya ðŸ¥°ðŸ¥°ðŸ˜…,yaa ampun ganteng,-1,"['yaa', 'ampun', 'ganteng', 'nya']"
687,687,brianazackya88,lucunya .klo malu2 gituðŸ¤—â˜º,lucu klo malu gitu,-1,"['lucunya', 'klo', 'malu', 'gitu']"
688,688,mamahnyaeza681,gula ini mah manis banget ðŸ˜€ðŸ˜€ðŸ™ðŸ™,gula mah manis banget,1,"['gula', 'ini', 'mah', 'manis', 'banget']"
689,689,elihendra885,mlm dokter salken ðŸ™,mlm dokter salken,0,"['mlm', 'dokter', 'salken']"
690,690,tasya92g,ahhhhhhhhh ganteng kaliiiiiðŸ˜³ðŸ˜³ðŸ˜³,ahhhhhhhhh ganteng kaliiiii,0,"['ahhhhhhhhh', 'ganteng', 'kaliiiii']"
691,691,cumii17,aku mau obatin hati aku bs gaðŸ˜Œ,obatin hati bs ga,1,"['aku', 'mau', 'obatin', 'hati', 'aku', 'bs', 'ga']"
692,692,emonnduru,zbaru follo,zbaru follo,0,"['zbaru', 'follo']"
693,693,bungvend,senyum nya yg buat si mas nya manisðŸ‘,senyum si mas manis,1,"['senyum', 'nya', 'yg', 'buat', 'si', 'mas', 'nya', 'manis']"
694,694,ikha5688,senyuman nya bikin meleleh ðŸ˜ðŸ˜,senyum bikin leleh,1,"['senyuman', 'nya', 'bikin', 'meleleh']"
695,695,yuza1261,udah ganteng ramah lagi ðŸ‘Œ masyaallah ðŸ‘,udah ganteng ramah masyaallah,1,"['udah', 'ganteng', 'ramah', 'lagi', 'masyaallah']"
696,696,lenonggoneng,eh bener ganteng ternyata ðŸ˜…,eh bener ganteng,0,"['eh', 'bener', 'ganteng', 'ternyata']"
697,697,ikarivai31,siapa yang ga mw kyk gini...ðŸ˜…ðŸ˜…,ga mw kyk gin,0,"['siapa', 'yang', 'ga', 'mw', 'kyk', 'gini']"
698,698,putrisetyaningsih4,wadidaww mmpir ah,wadidaww mmpir ah,0,"['wadidaww', 'mmpir', 'ah']"
699,699,jhollybeukliu,mau sapa Dokter,sapa dokter,0,"['mau', 'sapa', 'dokter']"
700,700,gi.hutagalung,obat insomnia apa dokðŸ˜,obat insomnia dok,0,"['obat', 'insomnia', 'apa', 'dok']"
701,701,rahmarafa4,saya sakit hati obatnya apa yðŸ˜‚,sakit hati obat y,0,"['saya', 'sakit', 'hati', 'obatnya', 'apa', 'y']"
702,702,nurmilah080,doktr y gantg bgt,doktr y gantg,0,"['doktr', 'y', 'gantg', 'bgt']"
703,703,veronikan3,senyumnya ngangeni dok ðŸ˜ðŸ˜,senyum ngangeni dok,1,"['senyumnya', 'ngangeni', 'dok']"
704,704,aprie07,hallo om dokterðŸ˜,hallo om dokter,0,"['hallo', 'om', 'dokter']"
705,705,user4614364109118,"ya Allah .Dr,e ganteng bngtðŸ˜ŠðŸ˜Š",ya allah dr e ganteng bngt,0,"['ya', 'allah', 'dr', 'e', 'ganteng', 'bngt']"
706,706,jeroanta715,gnteng bgt si dokter,gnteng si dokter,0,"['gnteng', 'bgt', 'si', 'dokter']"
707,707,evisuyanti773,ganteng banget dokter nih ðŸ˜ðŸ˜ðŸ˜,ganteng banget dokter,0,"['ganteng', 'banget', 'dokter', 'nih']"
708,708,novixtasari84,ganteng nya jodoh orang ðŸ¥°ðŸ˜‰,ganteng jodoh orang,0,"['ganteng', 'nya', 'jodoh', 'orang']"
709,709,mirahana221,ganteng bgt dok..ðŸ¥°ðŸ¥°ðŸ¥°,ganteng dok,0,"['ganteng', 'bgt', 'dok']"
710,710,wongndeso5,wooow ganteng pol,wooow ganteng pol,0,"['wooow', 'ganteng', 'pol']"
711,711,poetdago,"mau pura"" skt ahðŸ¤­",pura skt ah,0,"['mau', 'pura', 'skt', 'ah']"
712,712,emakojol3019,cakep pak dokterðŸ¥°,cakep dokter,0,"['cakep', 'pak', 'dokter']"
713,713,dhizanaura1305,beneran ganteng ternyata ðŸ¥°ðŸ¥°,beneran ganteng,0,"['beneran', 'ganteng', 'ternyata']"
714,714,bellameina1,salam dr Papua,salam dr papua,0,"['salam', 'dr', 'papua']"
715,715,niganasution,masyaallah...senyumnya kalah manisnya gulaðŸ¥°ðŸ™,masyaallah senyum kalah manis gula,1,"['masyaallah', 'senyumnya', 'kalah', 'manisnya', 'gula']"
716,716,novi2.9,ini dokter apa yaa ðŸ˜³,dokter yaa,0,"['ini', 'dokter', 'apa', 'yaa']"
717,717,diniromdiani330,idaman Emak emak nieðŸ˜‚ðŸ˜‚,idam emak emak nie,0,"['idaman', 'emak', 'emak', 'nie']"
718,718,nurilrahmawati87,lanjutkan,lanjut,0,['lanjutkan']
719,719,amandachayang118,hello dokter,hello dokter,0,"['hello', 'dokter']"
720,720,imhayasmin,manis seyumnya,manis seyumnya,1,"['manis', 'seyumnya']"
721,721,tutiastuti12345,pagi mas,pagi mas,0,"['pagi', 'mas']"
722,722,warti240,ganteng banget,ganteng banget,0,"['ganteng', 'banget']"
723,723,srialamtiurmaidas,iya ganteng.,iya ganteng,0,"['iya', 'ganteng']"
724,724,by_brenda0,ganteng banget ðŸ˜ŒðŸ˜Œ,ganteng banget,0,"['ganteng', 'banget']"
725,725,yuniratnay,dokternya ganteng,dokter ganteng,0,"['dokternya', 'ganteng']"
726,726,mamanemal,Subhanallah ganteng banget,subhanallah ganteng banget,1,"['subhanallah', 'ganteng', 'banget']"
727,727,lily_audia,Masya Allah ðŸ¥°,masya allah,0,"['masya', 'allah']"
728,728,sukesuke_gua,nemennnn,nemennnn,0,['nemennnn']
729,729,nanawati885,Ganteeeenggg,ganteeeenggg,0,['ganteeeenggg']
730,730,reny76en,ganteng ny dokter,ganteng ny dokter,0,"['ganteng', 'ny', 'dokter']"
731,731,adisitumorang312,moga bajunya nularðŸ˜³,moga baju nular,0,"['moga', 'bajunya', 'nular']"
732,732,naurakenz_substokismci,maasya allahðŸ˜ðŸ˜,maasya allah,0,"['maasya', 'allah']"
733,733,anggilia985,manis dan ganteng....,manis ganteng,1,"['manis', 'dan', 'ganteng']"
734,734,wiwitjanatin,paket komplit,paket komplit,0,"['paket', 'komplit']"
735,735,ita467,sht sllu,sht sllu,0,"['sht', 'sllu']"
736,736,sugar_brownchipz07,hay kak,hay kak,0,"['hay', 'kak']"
737,737,helfrida_,Iyah yahðŸ¥°,iyah yah,0,"['iyah', 'yah']"
738,738,hernitapurba1991,betulan ganteng oiii,betul ganteng oiii,0,"['betulan', 'ganteng', 'oiii']"
739,739,nuruljana480,sukses selalu,sukses,1,"['sukses', 'selalu']"
740,740,nurrain_nrl,bapak ganteng,ganteng,0,"['bapak', 'ganteng']"
741,741,rms967,gigi nya bgsðŸ˜,gigi bgs,0,"['gigi', 'nya', 'bgs']"
742,742,pujiatierni10,Salken dokterðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»,salken dokter,0,"['salken', 'dokter']"
743,743,rismatumanggoro5,keren,keren,1,['keren']
744,744,yusti128,ganteng,ganteng,0,['ganteng']
745,745,idahhamidah23,ganteng banget dokter,ganteng banget dokter,0,"['ganteng', 'banget', 'dokter']"
746,746,astyfriz,okee,okee,0,['okee']
747,747,user2011594731146,"manis bgt,,,, ðŸ¥°",manis,1,"['manis', 'bgt']"
748,748,aniani256,ganteng jodoh orang,ganteng jodoh orang,0,"['ganteng', 'jodoh', 'orang']"
749,749,meychanchubby,dokter apa nih dok?,dokter dok,0,"['dokter', 'apa', 'nih', 'dok']"
750,750,lizbeth_tampu,senyumnya sweet,senyum sweet,1,"['senyumnya', 'sweet']"
751,751,ciciherliasih29,ganteng,ganteng,0,['ganteng']
752,752,dewiy25,ganteng bgt,ganteng,0,"['ganteng', 'bgt']"
753,753,boru.pasaribu95,kan ganteng,ganteng,0,"['kan', 'ganteng']"
754,754,user3031898168364,masya allah,masya allah,0,"['masya', 'allah']"
755,755,charohisti,iya bener,iya bener,0,"['iya', 'bener']"
756,756,hajjahsitinuraisy,ckep ya,ckep ya,0,"['ckep', 'ya']"
757,757,iwok1233,dokter cakep,dokter cakep,0,"['dokter', 'cakep']"
758,758,ayang1607,halo ayangðŸ˜‚,halo ayang,0,"['halo', 'ayang']"
759,759,naurasatya2,salam kenal dokterðŸ˜ŠðŸ˜ŠðŸ¤­,salam kenal dokter,0,"['salam', 'kenal', 'dokter']"
760,760,umiirsan,ganteng bngetðŸ˜³ðŸ¥°,ganteng bnget,0,"['ganteng', 'bnget']"
761,761,balonjakarta,mau aja ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,aja,0,"['mau', 'aja']"
762,762,ellyhyy,senyumnya manisðŸ‘ðŸ‘ðŸ‘,senyum manis,1,"['senyumnya', 'manis']"
763,763,vieee.0406,Ganteng nya,ganteng,0,"['ganteng', 'nya']"
764,764,konsultan_property,salken kk,salken kk,0,"['salken', 'kk']"
765,765,chica_kusmini,iya cakepðŸ¥°,iya cakep,0,"['iya', 'cakep']"
766,766,meryami227,senyumnya bisa sembuhin pasien dok ðŸ˜‚ðŸ˜‚,senyum sembuhin pasien dok,1,"['senyumnya', 'bisa', 'sembuhin', 'pasien', 'dok']"
767,767,cancermom71,Liat senyummu jd mendadak sembuh dokðŸ˜,liat senyum jd dadak sembuh dok,1,"['liat', 'senyummu', 'jd', 'mendadak', 'sembuh', 'dok']"
768,768,vanyhutagaol07,astaga senyum2 sendiri akuðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ dokternya manis bangetðŸ¥º,astaga senyum dokter manis banget,1,"['astaga', 'senyum', 'sendiri', 'aku', 'dokternya', 'manis', 'banget']"
769,769,juniwati762,smg sht slalu tuk Pak Dokter ðŸ¤²,smg sht slalu tuk dokter,0,"['smg', 'sht', 'slalu', 'tuk', 'pak', 'dokter']"
770,770,nanny.88,tp emang bener sii... 2 hari ini nungguin ponakan di RS pelni tanah abang... dokter ny gantengÂ² pa lg yg di emergencyðŸ¥ºðŸ¥ºðŸ¥º,emang bener sii nungguin ponakan rs pelni tanah abang dokter ny ganteng pa lg emergency,0,"['tp', 'emang', 'bener', 'sii', 'hari', 'ini', 'nungguin', 'ponakan', 'di', 'rs', 'pelni', 'tanah', 'abang', 'dokter', 'ny', 'ganteng', 'pa', 'lg', 'yg', 'di', 'emergency']"
