date,username,fulltext
2022-03-06 07:20:22,godofliight,@convomf kalo mau dilayanin kudu antigen dlu skrg itu karna masih level 3. tp ya gitu kadang gimana dokternya. biaya cabut tergantung dokternya dan gigi mana yg mau dicabut. mending ke rs aja klo puskesmas nya gamau
2022-03-06 07:19:14,zrsoo99,"@dysnis Hooh gaboleh kutuan, tadi diperiksa kan. Ternyata mimo udah sehat, trus sama dokternya suruh langsung vaksin biar makin kebal."
2022-03-06 07:18:53,taemwork718,@convomf Untuk biaya tergantung dom nya nder dan berapa sulit kasusnya jadi kalo mau kamu dtg aja ke dokternya langsung dan tanya estimasi biayaa
2022-03-06 07:10:26,sweetychocolade,"@5ugarcherie @ohmybeautybank dapet racikan dari dokternya kak, aku konsul dulu waktu itu"
2022-03-06 06:59:54,nyoreindong,"@onlyhmns @alfajri221810 dokternya cape, anaknya bingung wkwk"
2022-03-06 06:58:26,anakketcil99,@LiyaLidyaa @qwertyuiopsnn Andin nggak gagal jantung pliss kemaren dokternya bilang  sempat henti jantung dan tidak memicu adanya gagal jantung keadaannya sudah membaik namun akan di taro di icu supaya bisa dipantau perkembangannya krn tensinya blm turun
2022-03-06 06:58:25,mrakhyvck,"kata gue emang mereka kecelakaan si terus yang di sini tuh cuma arwah mereka aja, nah kalo si malvin ni kaya nya waktu dapet berita si dewa dkk kecelakaan tuh pingsan terus di bawa ke dokter terus belum sadar sampe sekarang makannya dokternya bilang ini?? ga tau lah pusing saya😶 https://t.co/xf0bIeojzZ"
2022-03-06 06:58:09,putriiiii278,"@qwertyouipsn Kemarin kayaknya belum di apa-apain perasaan tu kepala, udah sadar aja. Dokternya juga aneh, kemarin cuma bilang ada sesuatu dikepalanya tapi ngga dijelasin apaan, hedeh😢"
2022-03-06 06:56:20,NCTsLJN,@Yuddinga Bukannya nanti malah aku yang jadi pasien dokternya ya karena sakit mendengar omong kosongmu
2022-03-06 06:52:17,9999999zzz,@lululucu22 @adnrxst @ManallahRania @alfajri221810 Dokternya dpat 15 jt?
2022-03-06 06:45:47,Navyenthusiast,"@animalfess2 kalo di tempatmu ada puskeswan bawa aja kesana nder lebih murah nanti bilang mau periksa kucingnya kalo di tempatku biaya periksanya 25-50 nah nanti kalo emg butuh obat bkl diresepin dokternya dan kita nebus di apotik, kalau harga obatnya ya tergantung jenis obatnya jg sih"
2022-03-06 06:45:43,skzdoor,@lTSCB97s gue wkt itu gegara kek gt jd kena anxiety :) mending luh ke dokter ajaa keyy wkt itu gue ke dokter dan emg dr lambung kt dokternya si feces yg ga padet itu dan sering keluar
2022-03-06 06:44:56,Itsmepoppy_,"@kagapakeN @vkarr13 sebenernya ada kak tapi orang indo belum terlalu aware soal alergi, kebanyakan orang indo harus sakit dulu baru mau tau, sama kayak temen saya dia mau cek alergi &amp; dokternya bilang kalo cek alergi testnya sebanyak 100 jenis, biar tau apa² aja, tapi dia udah males deluan dengernya"
2022-03-06 06:41:38,0414Ind,"@AndinofficialTW @askaraalfahri Dicabutin ama susternya ,🤭"
2022-03-06 06:40:43,apry23,di rumah-rumah sakit banyak pasien menjerit lantaran dipersulit dan dokternya pada singit
2022-03-06 06:38:28,Kartika17966896,@magerabis Dokternya kenapa kak
2022-03-06 06:37:35,ddinzoo,@ZOO_FESS Kalau aku waktu itu dokternya bilang tunggu copot aja terus pas copot jangan dipakein perban lagi biar cepet kering katanya
2022-03-06 06:37:33,KucingnyaKuroo,"@ZOO_FESS Kok kucingnku mah ga di perban yaa?! Kata dokternya jg ga usah.
Jadi aku kurang tau nder 🙏"
2022-03-06 06:32:16,txtdarifur,@krysmtri biar kalo dioperasi dokternya gak ilfeel
2022-03-06 06:31:53,lampungbase,dokternya geh! 😭😭😭😭
2022-03-06 06:17:33,moranshidi,"nyokap gue pernah ke klinik kecantikan mau disuntik dan jarumnya gak tembus2 kayak gini, padahal nyokap gak pake ilmu apa2. kebetulan dokter yg nanganin nyokap gue itu yg punya klinik, dan religius bgt. dokternya blg, “bu sy izin suntik ya.” https://t.co/rVItAabf0Q"
2022-03-06 06:15:33,wooameng,@mermeidy @avoskinbeauty Diskusikan lagi sm dokternya ya kak kalau gitu
2022-03-06 06:14:01,berbiowl,@mulesaing ada cenah kata dokternya + lidah tergigit
2022-03-06 06:09:19,wonhyewon,"@dailacndlr demam keknya
aku belum ke dokter
besok mau ke dokternya
soalnya kalo makan pasti dimuntahin terus"
2022-03-06 06:05:46,InkaaKamal,@Shedyaaa_ Kementelah dokternya
2022-03-06 06:05:26,nggeyel,"aplikasi hallodoc bisa ngasi rating dokternya ga si, percuma bayar konsul jawabannya yg adek gua aja tau 🥲👍maksudku yg agak rinci dan niat gt loh. #hallodoc https://t.co/ZKwyop1vN7"
2022-03-06 05:48:08,othsideofkitty,@depressecd pas lahir dokternya pake baju apa bro
2022-03-06 05:41:10,aliiiban,"@novitadikri bisa ka, asal dokternya terima bpjs. Gampang ko pake aplikasi mobile jkn abis itu pilih ubah data peserta, nanti bakal banyak list dokter sama puskesmas yang bisa dipilih"
2022-03-06 05:38:04,berhijabmerah,"Setelah kemarin 2x ganti jadwal dan endingnya batal, lalu di wa lagi dokter buka praktek hr minggu.

Konon jam 09.30, oke tahan.

Jam 11.00 dikabarin RS klo dokter udh di ruangan, daftar ulang pasien ditunggu smp jam 14.00.

12.30 dftr ulang, eh trnyata DOKTERNYA BELOM DATENG😂😂"
2022-03-06 05:37:53,LastSee4,"dokternya malah ngasih selamat ""ini hamil lg bu, anak ke dua kan? usia landungannya udah 21w"""
2022-03-06 05:37:47,Kaanisa_,"** review **

mbak dokternya gimana ? soalnya aku sama yang ini kurang sreg ? boleh cerita ? 

BOLEH ✨

Bu Pohan :
bu pohan ni orangnya menururku sabaarrrrr, baik, suka becanda juga.. terutama perhatian.. 
pas aku masuk pasti disapa,
""hay.. gimana kabarnya? "" 
""ada cerita apa?"""
2022-03-06 05:36:29,ChacaStay,"TMI

Ada bagian dr kaki kiri gue yg udh lama sakit,
""Mah,ini jadinya mau kpn ya ke dokternya?""
""Nanti dulu ya,kemaren kan mamah udh bilang uang mamah lg seret skrng""
""Oiya lupa,lg seret ya?maaf deh, hehe.""/ngelirik paperbag belanjaan baju baru buat si bontot haha."
2022-03-06 05:28:05,amldvv,"ngomongin behel jd inget kmrn pas ganti warna karet, ""mau warna apa nih karetnya"" gue jwb ""unguu"" trs kt dokternya ""ungu terus"" wkwkwkk 'iya kan aku suka bts. Jd harus suka ungu"" ekspresi kakak gue pas nganterin ""😵‍💫😵‍💫😵🥴🤒🤧🤢🤮🤮"""
2022-03-06 05:26:27,agiegi,"@hrynakml @potatoheal @aan__ Tergantung operasi nya kayanya.
Gue 6x operasi dokternya duduk kok."
2022-03-06 05:24:18,supercrazyrich_,"Oh iya, waktu itu dokternya jg blg klo jerawatan ada kuning2ny itu brrti krn bakteri/kotor. Sran dokternya, kalo pake jilbab bahan yg katun biar kotoran dan keringat dr rambut kita ga kena wajah. Dan ganti sprei dan sarung bantal berkala."
2022-03-06 05:21:30,supercrazyrich_,"Akhirnya aku memutuskan pergi ke dokter SpKK. Sm dokternya di sarankan untk ga pke lagi skincare organik, trus cuma muka pake sabun lux warna putih dan di ksh cairan untuk di oles ke jerawat biar bakterinya mati."
2022-03-06 05:17:22,strwbrrrykiss,@Dustyuniverse km suruh aja dokternya bikin surat boongan
2022-03-06 05:15:11,floreanti,"Harusnya sih tgl 4 maret kemarin balik ke dokter lagi udah daftar juga tapi tiba² jeng jeng jeng dokternya enggak praktek, pikirku oh mungkin cuti ya"
2022-03-06 05:15:11,floreanti,"Aku tanya dokternya ternyata beda kasus kalau yang kanan gigiku ke apit gt lah dan gede panjang, kalau kiri enggak gt"
2022-03-06 05:15:10,floreanti,"Aslinya sih mau cabut yang kanan atas gt tapi ternyata kata dokternya suruh yang kiri dulu ya udah aku manut aja, padahal udah nyiapin mental kalau di bius sakit lagi hahaha, tapi ternyata tidak gaiss yang pas proses gigi kiri enggak sakit sama sekali"
2022-03-06 04:50:08,Borosamatweh,Habis ngedrop kitten ke vet. Badai lg g sih ini? Untung aja td pas mau berangkat gegara liat awan langsung packing makanan buat kitten takut2 g bisa jemput on time gegara dia mesti grooming dulu tp dokternya dah mau jam istirahat makan siang. https://t.co/cAcZeVkhFf
2022-03-06 04:42:46,isprocessing,"@convomf jumat, habis operasi kata mamaku dokternya siap2 solat jumat😍"
2022-03-06 04:39:21,pentolololo,"@mirakushandika Gimana yaa mirr, malah aku sering kepergok merem sm dokternya pas lagi tentiran:("
2022-03-06 04:36:45,onde2seleraku,@healthy_fess Dulu aku pernah tb kelenjar juga tapi soal urusan gtu mending tanya ke dokternya kita dulu deh ini udah op atau belum?
2022-03-06 04:36:10,siapacobatebak1,"@ggkookies @collegemenfess sebenernya lulus memang bisa 3,5 tahun kaya jurusan lain juga, tapi sarjana kedokteran belum bisa jadi dokter beneran, harus koas dulu terus ujian lagi buat jadi dokternya terus internship lagi buat jadi dokter umum makanya pendidikan fk lama banget"
2022-03-06 04:33:42,fzormula,"@makelarcilor iyaa orang beneran, biasanya pasiennya juga udah dikasih skenario gitu dari dokternya, pegangan gitu apa2 yg harus mereka jawab, jadi kita tanya ke pasiennya gitu. biasanya orang panggilan gitu sih biar jadi pasien coba"
2022-03-06 04:25:18,tessartap,@MoonfangChant WKWKWKKWKWKWKWKWK INI MAH KALO AMPE LO DBD LAGI YG DIAMUKIN BUKAN DOKTERNYA TP TROMBOSIT LO😂😂😂😂
2022-03-06 04:25:13,ms_pinkyy,"(05/03) mutusin buat pergi ke puskesmas karena udh pake salep fungiderm blm ada perubahan, finally sama dokternya dikasih salep hidrokortison 2,5%, amoxcilin trihydrate 500mg, chlorphenamine maleate 4mg"
2022-03-06 04:21:45,heyoitsangel,"@ingin_suksez @collegemenfess panjangg, makanya kalo masuk ke kedokteran tu biasanya kating bakal kasih ucapan welcome to the jungle atau congrats bakal jadi long life learner, nah kalo aku si kejar jadi dokternya dulu, jadi dokter umum baru nikah, biasanya pada gitu sih.. nanti kalo dah nikah ambil spesialis"
2022-03-06 04:20:59,hrynakml,@potatoheal @aan__ Iyaya? Kenapa gak sambil duduk aja lebih santai dan nyaman dokternya biar gak capek.
2022-03-06 04:19:48,AxezillaClipper,@ruki_yahea Pak dokternya juga halu gimana aku mau sembuh aowkwkwkkw
2022-03-06 04:19:21,jaemanager,@sungjinkay Dokternya kegantengan takut
2022-03-06 04:17:58,sungjinkay,@jaemanager ini dokternya https://t.co/FCvL9wCtCk
2022-03-06 04:17:12,flavcoffee,@butterandshrimp kakk kalo boleh tau konsul spkk ke halodoc dokternya siapa yaa?
2022-03-06 04:13:00,regalmilkz,wee ih knp bgini matinya song yuan. masa nda di kasi oksigen padahal dokternya tau dia nd bisa nafas
2022-03-06 04:08:35,tyangxkyun,@ninendless kalo untuk demi bertemu dokternya silahkan boleh bgt
2022-03-06 03:40:33,wandadesign755,Baper sm dokternya 🥺🥺🥺
2022-03-06 03:37:45,moscatobianco,Ya dokternya gila juga tiba2 ngajak appoitment jam 7 pagi. Dikata mau masuk sekolah apa ya?
2022-03-06 03:30:24,ararara_flo,"Males"" 
Minggu"" dokternya dia trus fo nya dia 
Lembor tros!!! 
Baru nympe wae udh males aku"
2022-03-06 03:17:11,lilisa__jrdin,Setauku kalau ga mau di eartip tinggal bilang ke dokternya nder. Nanti sebelum steril biasanya ada konsultasi dulu. Nah di situ kamu bisa nanya eartip/engga https://t.co/o2e5U3txoj
2022-03-06 03:13:49,ditendangmama,"Berobat ke dokter, guanya sembuh dokternya sekarat"
2022-03-06 03:12:41,toshiro_cat,@DufanNarukami_ @kochengfess Ini Toshi mau usia setahun kak. Kata dokternya dia tergantung kucingnya karena ada yg birahi lebih cepat.
2022-03-06 02:57:35,grhdnwhkzrt,"@darjofess Aku pernah bawa dua kucingku ke klinik dinas peternakan yg di utaranya Hotel Luminor. Diperiksa, kata dokternya kena scabies, trus disuntik dua-duanya. Gratisssssss.

Parkirnya bayar 2000."
2022-03-06 02:52:23,softdragontofu,"hari ini aku ngegym sama practice
hari ini aku back exercise tapi karena super sulit
jd aku kabur
oiya
aku alergi debu rumah juga
skrg aku bakal tidur di luar
tp dokternya tuh ngomongnya santai bgt 'minum obatnya pas ada gejala aja'
tp dia kasih aku obat seember wkwkwk"
2022-03-06 02:49:06,bermainygasyik,"@hellomissAnna @kochengfess Udahh kak, semua makan udah diganti sesuai yang dokternya minta."
2022-03-06 02:44:47,pratama_niky,@Takitaktaka bukan diperiksa tapi mau test awal VCT kan harus sharing ama dokternya dongg
2022-03-06 02:24:35,junkyoalaa,@chillaja_ @geprekenak @xxyuixc @linewebtoonid Karena robin cuma dokternya....bukan obatnya😢
2022-03-06 02:21:21,meeteuphoria,"RT @Beebadoobee1: Mirip2 kejadian gw dulu, pas lagi di ugd siap2 isoman, gw disuruh cek lab + swab + tes paru kurleb 1 jutaan. Gw nawar dok…"
2022-03-06 02:20:50,aditya_lasbor,"jadwal dokter 08-12
antri dr 08.40
9.20 dokternya jg msh blm dtg.

gini kok mau maju kualitas pelayanan kesehatan.."
2022-03-06 02:20:26,yourpopsicles,@andikamalreza Opsi 1 &amp; 2 gak bisa ngilangin komedo dimuka secara instan tp kalo rutin efeknya bagus buat muka u. Opsi facial yg paling instan. Pastikan facialnya ke klinik kecantikan yg ada dokternya (ni gw dah wanti wanti ya).
2022-03-06 02:17:09,Beebadoobee1,"Mirip2 kejadian gw dulu, pas lagi di ugd siap2 isoman, gw disuruh cek lab + swab + tes paru kurleb 1 jutaan. Gw nawar dokternya dong gara2 g bawa cash dan berdalih gw anak kost 😭. Akhirnya sepakat tes swab sama lab doang 350 wkwkwk https://t.co/tHflTKQ6tF"
2022-03-06 02:14:07,bubblesparkel,@HALCGSWA @akunnyaaca @subschfess aku bolong gede trs dokternya bilang gpp ditambal jd masi bs ditambal selama mahkota giginya masi ada
2022-03-06 02:13:09,aelapyuu,"@afrkml Soalnya saya diresepin itu sama dokternya:( , oke ners next minum antasidaaa. Thankyouuu"
2022-03-06 02:11:15,omega3fosfor,"@ohmybeautybank Itu kurang cocok deh kayaknya, coba konsul lagi buat diganti obatnya sama dokternya nder"
2022-03-06 02:10:28,boizwithculture,"@banjarbase konsulnya ja 150 sdh jadi member erha, sisanya ya tergantung sama hasil konsul km nanti direkomendasiin dokternya pkai apa aja, tp emg murah murah sih disana"
2022-03-06 02:05:21,wawkasa,"@ssefnum Nanti dokternya nanya, keluhan kamu apa, apa yang kamu rasa, apa yang buat kamu berpikir untuk konsul. Gitu kok santai kaya open sesi curhat jadi nggak ada tekanan atau diburu waktu."
2022-03-06 02:04:26,mrchivaree,@winmetawinners Itu di fotoin sama susternya :(
2022-03-06 02:04:02,pitachuuw,"@healthy_fess Biasanya kl tb ada susternya sendiri kan yg ngasih obat, cb chat tanya beliau aj"
2022-03-06 02:03:27,masiipp,"Jd ada ttangga gw dia sakit tua dan susah mninggal krna masi pegang ilmu. 
Gw tiap liat mukanya slalu takut deg2an.
Dia salah satu org yg dlu ngusik warung  bokap. 
Barusan bgt dia lewat d dorong susternya d kursi roda. Dan gw deg2an parah."
2022-03-06 01:59:59,mienutiae,@himalaxa Bibirnya bagus banget shapenya spill dokternya dong
